brand_id,brand_name,category,retailer_id,retailer_name,channel,region,product_acv,category_avg_acv,acv_gap_vs_category
78,Prime Confections,Confectionery,52,NimbleMart (Metro),Quick Commerce,India - Metro,60.6,62.6568965517241379,2.1
51,Coastal Drinks,Beverages,7,UrbanPantry,Grocery,North America,60.8,62.8907142857142857,2.1
91,Coastal Cereal Co,Breakfast & Cereal,112,FreshMart (Saudi),Grocery,Gulf - Saudi,57.3,59.3711111111111111,2.1
91,Coastal Cereal Co,Breakfast & Cereal,122,Community Retail Co-op (Saudi),General Trade,Gulf - Saudi,57.3,59.3711111111111111,2.1
6,Coastal Bites,Salty Snacks,8,ValueGrocer,Grocery,North America,59.3,61.3621428571428571,2.1
91,Coastal Cereal Co,Breakfast & Cereal,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,57.4,59.3711111111111111,2.0
25,Royal Skin,Personal Care,153,FlashCart (Malaysia),Quick Commerce,SEA - Malaysia,59.5,61.4575000000000000,2.0
73,Blue Milk Co,Dairy,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,61.3,63.3287500000000000,2.0
18,Royal Fizz,Sparkling Water,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,61.1,63.0650000000000000,2.0
57,Cloud Shine,Home Care,164,GreenAisle (Philippines),Grocery,SEA - Philippines,56.2,58.1723684210526316,2.0
33,Cloud Glow,Personal Care,112,FreshMart (Saudi),Grocery,Gulf - Saudi,57.9,59.8583333333333333,2.0
18,Royal Fizz,Sparkling Water,15,BulkBasket Club,Club,North America,61.1,63.0876190476190476,2.0
57,Cloud Shine,Home Care,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,60.9,62.8800000000000000,2.0
18,Royal Fizz,Sparkling Water,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,61.1,63.0650000000000000,2.0
46,Fresh Refresh,Beverages,35,GoStop #3,C-Store,North America,60.9,62.8907142857142857,2.0
97,Royal Breakfast Co,Breakfast & Cereal,150,DashKart (Malaysia),Quick Commerce,SEA - Malaysia,60.6,62.5915625000000000,2.0
38,Urban Pantry,Packaged Foods,173,Local Trade Collective (Philippines),General Trade,SEA - Philippines,59.7,61.6500000000000000,2.0
56,Golden Shine,Home Care,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,60.9,62.8800000000000000,2.0
59,Pure Shine,Home Care,37,MetroBazaar (Metro),Grocery,India - Metro,59.4,61.3740000000000000,2.0
4,Blue Bites,Salty Snacks,158,Community Retail Co-op (Malaysia),General Trade,SEA - Malaysia,58.3,60.3325000000000000,2.0
99,Fresh Cereal Co,Breakfast & Cereal,148,QuickDash (Malaysia),Quick Commerce,SEA - Malaysia,60.6,62.5915625000000000,2.0
54,Nomad Drinks,Beverages,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,60.6,62.6366666666666667,2.0
59,Pure Shine,Home Care,93,PrimeGrocer (UAE),Grocery,Gulf - UAE,59.4,61.4090909090909091,2.0
42,Urban Kitchen,Packaged Foods,168,QuickDash (Philippines),Quick Commerce,SEA - Philippines,59.7,61.6500000000000000,2.0
13,Urban Bubbles,Sparkling Water,152,HopMart (Malaysia),Quick Commerce,SEA - Malaysia,59.6,61.5825000000000000,2.0
42,Urban Kitchen,Packaged Foods,74,ValueTrade GT (Tier 2/3),General Trade,India - Tier 2/3,59.9,61.8906000000000000,2.0
16,Sunrise Water Co,Sparkling Water,180,Sundry Traders Network (Philippines),General Trade,SEA - Philippines,62.7,64.6703947368421053,2.0
29,Golden Essentials,Personal Care,40,DailyBasket (Metro),Grocery,India - Metro,60.7,62.6680000000000000,2.0
76,Royal Farms,Dairy,88,Sundry Traders Network #2 (Tier 2/3),General Trade,India - Tier 2/3,60.6,62.6312000000000000,2.0
80,Nomad Candy Co,Confectionery,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,60.4,62.4378000000000000,2.0
98,Coastal Mornings,Breakfast & Cereal,126,Local Trade Collective #2 (Saudi),General Trade,Gulf - Saudi,57.4,59.3711111111111111,2.0
51,Coastal Drinks,Beverages,31,GoStop #2,C-Store,North America,60.9,62.8907142857142857,2.0
109,Silver Little Ones,Baby Care,139,Neighborhood Wholesale (Qatar),General Trade,Gulf - Qatar,59.6,61.6466666666666667,2.0
62,Royal Household,Home Care,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,61.2,63.1858333333333333,2.0
77,Urban Creamery,Dairy,114,GreenAisle (Saudi),Grocery,Gulf - Saudi,58.3,60.2775000000000000,2.0
65,Urban Clean,Home Care,1,FreshMart,Grocery,North America,59.5,61.5100694444444444,2.0
14,Golden Bubbles,Sparkling Water,21,EarthAisle,Natural,North America,61.1,63.0876190476190476,2.0
47,Sunrise Refresh,Beverages,121,Corner Store Network (Saudi),General Trade,Gulf - Saudi,60.5,62.5236666666666667,2.0
72,Nomad Milk Co,Dairy,68,PrimeGrocer (Tier 2/3),Grocery,India - Tier 2/3,60.6,62.6312000000000000,2.0
13,Urban Bubbles,Sparkling Water,171,SwiftBasket (Philippines),Quick Commerce,SEA - Philippines,62.8,64.6703947368421053,1.9
31,Everyday Glow,Personal Care,126,Local Trade Collective #2 (Saudi),General Trade,Gulf - Saudi,58.0,59.8583333333333333,1.9
8,Meadow Crisps,Salty Snacks,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,61.1,63.0406666666666667,1.9
91,Coastal Cereal Co,Breakfast & Cereal,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,60.7,62.5915625000000000,1.9
76,Royal Farms,Dairy,4,PrimeGrocer,Grocery,North America,58.8,60.7394736842105263,1.9
92,Cloud Grains,Breakfast & Cereal,162,FreshMart (Philippines),Grocery,SEA - Philippines,60.1,62.0381578947368421,1.9
29,Golden Essentials,Personal Care,60,Corner Store Network (Metro),General Trade,India - Metro,60.8,62.6680000000000000,1.9
42,Urban Kitchen,Packaged Foods,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,60.0,61.8906000000000000,1.9
99,Fresh Cereal Co,Breakfast & Cereal,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,60.7,62.5915625000000000,1.9
18,Royal Fizz,Sparkling Water,13,GreenAisle #2,Grocery,North America,61.2,63.0876190476190476,1.9
110,Meadow Tiny Care,Baby Care,53,RapidBasket (Metro),Quick Commerce,India - Metro,61.3,63.2150000000000000,1.9
76,Royal Farms,Dairy,24,PureRoots Market #2,Natural,North America,58.8,60.7394736842105263,1.9
7,Urban Bites,Salty Snacks,186,SunriseMart (Indonesia),Grocery,SEA - Indonesia,56.3,58.1575000000000000,1.9
71,Golden Farms,Dairy,21,EarthAisle,Natural,North America,58.8,60.7394736842105263,1.9
44,Spring Pantry,Packaged Foods,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,60.0,61.8906000000000000,1.9
42,Urban Kitchen,Packaged Foods,164,GreenAisle (Philippines),Grocery,SEA - Philippines,59.8,61.6500000000000000,1.9
30,Cloud Essentials,Personal Care,20,PureRoots Market,Natural,North America,61.3,63.2026315789473684,1.9
93,Urban Mornings,Breakfast & Cereal,174,ValueTrade GT (Philippines),General Trade,SEA - Philippines,60.1,62.0381578947368421,1.9
89,Nomad Mornings,Breakfast & Cereal,3,GreenAisle,Grocery,North America,61.2,63.0944444444444444,1.9
28,Spring Skin,Personal Care,19,GreenLeaf Naturals,Natural,North America,61.3,63.2026315789473684,1.9
98,Coastal Mornings,Breakfast & Cereal,126,Local Trade Collective #2 (Saudi),General Trade,Gulf - Saudi,57.5,59.3711111111111111,1.9
53,Cloud Sip,Beverages,134,DashKart (Qatar),Quick Commerce,Gulf - Qatar,60.5,62.3838888888888889,1.9
6,Coastal Bites,Salty Snacks,121,Corner Store Network (Saudi),General Trade,Gulf - Saudi,60.4,62.3475000000000000,1.9
33,Cloud Glow,Personal Care,81,Local Trade Collective #2 (Tier 2/3),General Trade,India - Tier 2/3,60.9,62.8356666666666667,1.9
71,Golden Farms,Dairy,7,UrbanPantry,Grocery,North America,58.8,60.7394736842105263,1.9
21,Golden Fizz,Sparkling Water,38,GreenAisle (Metro),Grocery,India - Metro,60.1,61.9855603448275862,1.9
50,Crunch Drinks,Beverages,181,FreshMart (Indonesia),Grocery,SEA - Indonesia,58.8,60.6750000000000000,1.9
60,True Shine,Home Care,101,ZipCart (UAE),Quick Commerce,Gulf - UAE,59.5,61.4090909090909091,1.9
65,Urban Clean,Home Care,10,HomeFresh,Grocery,North America,59.6,61.5100694444444444,1.9
9,Spring Crisps,Salty Snacks,103,SwiftBasket (UAE),Quick Commerce,Gulf - UAE,60.8,62.7130681818181818,1.9
83,Fresh Treats,Confectionery,112,FreshMart (Saudi),Grocery,Gulf - Saudi,60.6,62.4883333333333333,1.9
54,Nomad Drinks,Beverages,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,60.6,62.5236666666666667,1.9
102,Coastal Little Ones,Baby Care,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,60.0,61.9433333333333333,1.9
20,Heritage Springs,Sparkling Water,52,NimbleMart (Metro),Quick Commerce,India - Metro,60.1,61.9855603448275862,1.9
93,Urban Mornings,Breakfast & Cereal,168,QuickDash (Philippines),Quick Commerce,SEA - Philippines,60.1,62.0381578947368421,1.9
13,Urban Bubbles,Sparkling Water,177,Community Retail Co-op (Philippines),General Trade,SEA - Philippines,62.9,64.6703947368421053,1.8
46,Fresh Refresh,Beverages,16,WareClub,Club,North America,61.1,62.8907142857142857,1.8
12,True Water Co,Sparkling Water,49,SwiftBasket (Metro),Quick Commerce,India - Metro,60.2,61.9855603448275862,1.8
1,True Snacks,Salty Snacks,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,61.2,63.0406666666666667,1.8
50,Crunch Drinks,Beverages,173,Local Trade Collective (Philippines),General Trade,SEA - Philippines,62.7,64.5381578947368421,1.8
11,Silver Snacks,Salty Snacks,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,61.2,63.0406666666666667,1.8
64,Blue Shine,Home Care,197,Community Retail Co-op (Indonesia),General Trade,SEA - Indonesia,61.9,63.7145833333333333,1.8
11,Silver Snacks,Salty Snacks,30,CornerFuel Mart #2,C-Store,North America,59.6,61.3621428571428571,1.8
64,Blue Shine,Home Care,194,ValueTrade GT (Indonesia),General Trade,SEA - Indonesia,61.9,63.7145833333333333,1.8
89,Nomad Mornings,Breakfast & Cereal,11,FreshMart #2,Grocery,North America,61.3,63.0944444444444444,1.8
9,Spring Crisps,Salty Snacks,107,Local Trade Collective (UAE),General Trade,Gulf - UAE,60.9,62.7130681818181818,1.8
12,True Water Co,Sparkling Water,67,GreenAisle (Tier 2/3),Grocery,India - Tier 2/3,61.6,63.3680000000000000,1.8
41,Royal Kitchen,Packaged Foods,11,FreshMart #2,Grocery,North America,60.7,62.4755208333333333,1.8
106,Vivid Little Ones,Baby Care,83,Neighborhood Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,60.1,61.9433333333333333,1.8
106,Vivid Little Ones,Baby Care,122,Community Retail Co-op (Saudi),General Trade,Gulf - Saudi,62.8,64.5725000000000000,1.8
44,Spring Pantry,Packaged Foods,90,FreshMart (UAE),Grocery,Gulf - UAE,61.2,63.0119318181818182,1.8
6,Coastal Bites,Salty Snacks,114,GreenAisle (Saudi),Grocery,Gulf - Saudi,60.5,62.3475000000000000,1.8
85,Heritage Treats,Confectionery,66,MetroBazaar (Tier 2/3),Grocery,India - Tier 2/3,60.6,62.4378000000000000,1.8
108,Crunch Baby Co,Baby Care,75,Neighborhood Wholesale (Tier 2/3),General Trade,India - Tier 2/3,60.1,61.9433333333333333,1.8
58,Coastal Clean,Home Care,189,DashKart (Indonesia),Quick Commerce,SEA - Indonesia,61.9,63.7145833333333333,1.8
108,Crunch Baby Co,Baby Care,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,60.1,61.9433333333333333,1.8
56,Golden Shine,Home Care,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,61.1,62.8800000000000000,1.8
36,Cloud Table,Packaged Foods,133,ZipCart (Qatar),Quick Commerce,Gulf - Qatar,64.9,66.6983333333333333,1.8
33,Cloud Glow,Personal Care,123,Bazaar Wholesale (Saudi),General Trade,Gulf - Saudi,58.1,59.8583333333333333,1.8
73,Blue Milk Co,Dairy,6,SunriseMart,Grocery,North America,58.9,60.7394736842105263,1.8
87,Pure Sweets,Confectionery,28,ExpressStop,C-Store,North America,60.1,61.9236111111111111,1.8
46,Fresh Refresh,Beverages,26,CornerFuel Mart,C-Store,North America,61.1,62.8907142857142857,1.8
94,Crunch Cereal Co,Breakfast & Cereal,190,SwiftBasket (Indonesia),Quick Commerce,SEA - Indonesia,59.6,61.4287500000000000,1.8
108,Crunch Baby Co,Baby Care,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,62.8,64.5725000000000000,1.8
65,Urban Clean,Home Care,12,MetroBazaar #2,Grocery,North America,59.8,61.5100694444444444,1.7
25,Royal Skin,Personal Care,142,FreshMart (Malaysia),Grocery,SEA - Malaysia,59.8,61.4575000000000000,1.7
26,Prime Care,Personal Care,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,61.1,62.8356666666666667,1.7
20,Heritage Springs,Sparkling Water,55,DartMart (Metro),Quick Commerce,India - Metro,60.3,61.9855603448275862,1.7
89,Nomad Mornings,Breakfast & Cereal,7,UrbanPantry,Grocery,North America,61.4,63.0944444444444444,1.7
98,Coastal Mornings,Breakfast & Cereal,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,62.0,63.6752500000000000,1.7
89,Nomad Mornings,Breakfast & Cereal,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,62.0,63.6752500000000000,1.7
34,Bold Kitchen,Packaged Foods,143,MetroBazaar (Malaysia),Grocery,SEA - Malaysia,60.8,62.4881250000000000,1.7
35,Silver Table,Packaged Foods,4,PrimeGrocer,Grocery,North America,60.8,62.4755208333333333,1.7
42,Urban Kitchen,Packaged Foods,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,60.2,61.8906000000000000,1.7
17,Nomad Bubbles,Sparkling Water,42,QuickStop (Metro),C-Store,India - Metro,60.3,61.9855603448275862,1.7
101,Everyday Tiny Care,Baby Care,138,ValueTrade GT (Qatar),General Trade,Gulf - Qatar,59.9,61.6466666666666667,1.7
82,Meadow Treats,Confectionery,29,QuickStop #2,C-Store,North America,60.2,61.9236111111111111,1.7
102,Coastal Little Ones,Baby Care,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,60.2,61.9433333333333333,1.7
14,Golden Bubbles,Sparkling Water,33,QuickStop #3,C-Store,North America,61.4,63.0876190476190476,1.7
13,Urban Bubbles,Sparkling Water,158,Community Retail Co-op (Malaysia),General Trade,SEA - Malaysia,59.9,61.5825000000000000,1.7
80,Nomad Candy Co,Confectionery,65,FreshMart (Tier 2/3),Grocery,India - Tier 2/3,60.7,62.4378000000000000,1.7
79,Coastal Candy Co,Confectionery,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,60.7,62.4378000000000000,1.7
105,Silver Baby Essentials,Baby Care,196,Corner Store Network (Indonesia),General Trade,SEA - Indonesia,58.0,59.7341666666666667,1.7
78,Prime Confections,Confectionery,199,MarketLink GT (Indonesia),General Trade,SEA - Indonesia,60.2,61.8512500000000000,1.7
51,Coastal Drinks,Beverages,6,SunriseMart,Grocery,North America,61.2,62.8907142857142857,1.7
77,Urban Creamery,Dairy,116,DailyBasket (Saudi),Grocery,Gulf - Saudi,58.6,60.2775000000000000,1.7
53,Cloud Sip,Beverages,123,Bazaar Wholesale (Saudi),General Trade,Gulf - Saudi,60.8,62.5236666666666667,1.7
6,Coastal Bites,Salty Snacks,25,QuickStop,C-Store,North America,59.7,61.3621428571428571,1.7
58,Coastal Clean,Home Care,102,DashKart (UAE),Quick Commerce,Gulf - UAE,59.7,61.4090909090909091,1.7
5,Urban Crisps,Salty Snacks,134,DashKart (Qatar),Quick Commerce,Gulf - Qatar,59.3,60.9850000000000000,1.7
61,Crunch Household,Home Care,62,Bazaar Wholesale (Metro),General Trade,India - Metro,59.7,61.3740000000000000,1.7
69,Everyday Milk Co,Dairy,142,FreshMart (Malaysia),Grocery,SEA - Malaysia,62.9,64.5987500000000000,1.7
66,Golden Household,Home Care,71,UrbanPantry (Tier 2/3),Grocery,India - Tier 2/3,61.2,62.8800000000000000,1.7
94,Crunch Cereal Co,Breakfast & Cereal,76,Corner Store Network (Tier 2/3),General Trade,India - Tier 2/3,62.0,63.6752500000000000,1.7
44,Spring Pantry,Packaged Foods,98,BulkBasket Club (UAE),Club,Gulf - UAE,61.4,63.0119318181818182,1.6
95,Cloud Mornings,Breakfast & Cereal,116,DailyBasket (Saudi),Grocery,Gulf - Saudi,57.8,59.3711111111111111,1.6
103,Coastal Baby Essentials,Baby Care,85,Community Retail Co-op #2 (Tier 2/3),General Trade,India - Tier 2/3,60.3,61.9433333333333333,1.6
78,Prime Confections,Confectionery,59,Neighborhood Wholesale (Metro),General Trade,India - Metro,61.1,62.6568965517241379,1.6
36,Cloud Table,Packaged Foods,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,60.3,61.8906000000000000,1.6
73,Blue Milk Co,Dairy,190,SwiftBasket (Indonesia),Quick Commerce,SEA - Indonesia,61.7,63.3287500000000000,1.6
57,Cloud Shine,Home Care,163,MetroBazaar (Philippines),Grocery,SEA - Philippines,56.6,58.1723684210526316,1.6
107,Spring Tiny Care,Baby Care,196,Corner Store Network (Indonesia),General Trade,SEA - Indonesia,58.1,59.7341666666666667,1.6
73,Blue Milk Co,Dairy,4,PrimeGrocer,Grocery,North America,59.1,60.7394736842105263,1.6
107,Spring Tiny Care,Baby Care,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,58.1,59.7341666666666667,1.6
86,True Candy Co,Confectionery,164,GreenAisle (Philippines),Grocery,SEA - Philippines,61.4,63.0394736842105263,1.6
84,Everyday Treats,Confectionery,188,ZipCart (Indonesia),Quick Commerce,SEA - Indonesia,60.3,61.8512500000000000,1.6
25,Royal Skin,Personal Care,157,Corner Store Network (Malaysia),General Trade,SEA - Malaysia,59.9,61.4575000000000000,1.6
7,Urban Bites,Salty Snacks,106,NimbleMart (UAE),Quick Commerce,Gulf - UAE,61.1,62.7130681818181818,1.6
18,Royal Fizz,Sparkling Water,3,GreenAisle,Grocery,North America,61.5,63.0876190476190476,1.6
57,Cloud Shine,Home Care,70,SunriseMart (Tier 2/3),Grocery,India - Tier 2/3,61.3,62.8800000000000000,1.6
35,Silver Table,Packaged Foods,80,Sundry Traders Network (Tier 2/3),General Trade,India - Tier 2/3,60.3,61.8906000000000000,1.6
38,Urban Pantry,Packaged Foods,179,MarketLink GT (Philippines),General Trade,SEA - Philippines,60.1,61.6500000000000000,1.6
108,Crunch Baby Co,Baby Care,114,GreenAisle (Saudi),Grocery,Gulf - Saudi,63.0,64.5725000000000000,1.6
12,True Water Co,Sparkling Water,45,ExpressStop (Metro),C-Store,India - Metro,60.4,61.9855603448275862,1.6
66,Golden Household,Home Care,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,61.3,62.8800000000000000,1.6
19,Fresh Fizz,Sparkling Water,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,61.8,63.3680000000000000,1.6
51,Coastal Drinks,Beverages,25,QuickStop,C-Store,North America,61.3,62.8907142857142857,1.6
48,Silver Beverages,Beverages,140,Corner Store Network (Qatar),General Trade,Gulf - Qatar,60.8,62.3838888888888889,1.6
66,Golden Household,Home Care,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,61.3,62.8800000000000000,1.6
3,Prime Snacks,Salty Snacks,19,GreenLeaf Naturals,Natural,North America,59.8,61.3621428571428571,1.6
66,Golden Household,Home Care,84,Corner Store Network #2 (Tier 2/3),General Trade,India - Tier 2/3,61.3,62.8800000000000000,1.6
90,Prime Grains,Breakfast & Cereal,151,SwiftBasket (Malaysia),Quick Commerce,SEA - Malaysia,61.0,62.5915625000000000,1.6
92,Cloud Grains,Breakfast & Cereal,177,Community Retail Co-op (Philippines),General Trade,SEA - Philippines,60.4,62.0381578947368421,1.6
47,Sunrise Refresh,Beverages,118,Local Trade Collective (Saudi),General Trade,Gulf - Saudi,60.9,62.5236666666666667,1.6
96,Meadow Breakfast Co,Breakfast & Cereal,81,Local Trade Collective #2 (Tier 2/3),General Trade,India - Tier 2/3,62.1,63.6752500000000000,1.6
21,Golden Fizz,Sparkling Water,154,Local Trade Collective (Malaysia),General Trade,SEA - Malaysia,60.0,61.5825000000000000,1.6
44,Spring Pantry,Packaged Foods,93,PrimeGrocer (UAE),Grocery,Gulf - UAE,61.4,63.0119318181818182,1.6
92,Cloud Grains,Breakfast & Cereal,168,QuickDash (Philippines),Quick Commerce,SEA - Philippines,60.4,62.0381578947368421,1.6
50,Crunch Drinks,Beverages,182,MetroBazaar (Indonesia),Grocery,SEA - Indonesia,59.2,60.6750000000000000,1.5
107,Spring Tiny Care,Baby Care,197,Community Retail Co-op (Indonesia),General Trade,SEA - Indonesia,58.2,59.7341666666666667,1.5
7,Urban Bites,Salty Snacks,196,Corner Store Network (Indonesia),General Trade,SEA - Indonesia,56.7,58.1575000000000000,1.5
107,Spring Tiny Care,Baby Care,191,HopMart (Indonesia),Quick Commerce,SEA - Indonesia,58.2,59.7341666666666667,1.5
104,Meadow Baby Co,Baby Care,136,HopMart (Qatar),Quick Commerce,Gulf - Qatar,60.1,61.6466666666666667,1.5
79,Coastal Candy Co,Confectionery,87,MarketLink GT #2 (Tier 2/3),General Trade,India - Tier 2/3,60.9,62.4378000000000000,1.5
68,Cloud Dairy,Dairy,192,FlashCart (Indonesia),Quick Commerce,SEA - Indonesia,61.8,63.3287500000000000,1.5
81,Prime Candy Co,Confectionery,136,HopMart (Qatar),Quick Commerce,Gulf - Qatar,59.4,60.9133333333333333,1.5
3,Prime Snacks,Salty Snacks,32,ExpressStop #2,C-Store,North America,59.9,61.3621428571428571,1.5
90,Prime Grains,Breakfast & Cereal,157,Corner Store Network (Malaysia),General Trade,SEA - Malaysia,61.1,62.5915625000000000,1.5
15,Blue Springs,Sparkling Water,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,61.6,63.0650000000000000,1.5
82,Meadow Treats,Confectionery,13,GreenAisle #2,Grocery,North America,60.4,61.9236111111111111,1.5
105,Silver Baby Essentials,Baby Care,185,DailyBasket (Indonesia),Grocery,SEA - Indonesia,58.2,59.7341666666666667,1.5
11,Silver Snacks,Salty Snacks,22,NaturaLife Market,Natural,North America,59.9,61.3621428571428571,1.5
51,Coastal Drinks,Beverages,7,UrbanPantry,Grocery,North America,61.4,62.8907142857142857,1.5
47,Sunrise Refresh,Beverages,120,Neighborhood Wholesale (Saudi),General Trade,Gulf - Saudi,61.0,62.5236666666666667,1.5
32,Cloud Skin,Personal Care,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,61.3,62.8356666666666667,1.5
19,Fresh Fizz,Sparkling Water,82,ValueTrade GT #2 (Tier 2/3),General Trade,India - Tier 2/3,61.9,63.3680000000000000,1.5
33,Cloud Glow,Personal Care,117,SunriseMart (Saudi),Grocery,Gulf - Saudi,58.4,59.8583333333333333,1.5
19,Fresh Fizz,Sparkling Water,15,BulkBasket Club,Club,North America,61.6,63.0876190476190476,1.5
54,Nomad Drinks,Beverages,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,61.1,62.6366666666666667,1.5
12,True Water Co,Sparkling Water,72,ValueGrocer (Tier 2/3),Grocery,India - Tier 2/3,61.9,63.3680000000000000,1.5
54,Nomad Drinks,Beverages,113,MetroBazaar (Saudi),Grocery,Gulf - Saudi,61.0,62.5236666666666667,1.5
17,Nomad Bubbles,Sparkling Water,64,Sundry Traders Network (Metro),General Trade,India - Metro,60.5,61.9855603448275862,1.5
39,Blue Kitchen,Packaged Foods,146,DailyBasket (Malaysia),Grocery,SEA - Malaysia,61.1,62.4881250000000000,1.4
29,Golden Essentials,Personal Care,49,SwiftBasket (Metro),Quick Commerce,India - Metro,61.3,62.6680000000000000,1.4
51,Coastal Drinks,Beverages,159,Bazaar Wholesale (Malaysia),General Trade,SEA - Malaysia,60.4,61.7712500000000000,1.4
32,Cloud Skin,Personal Care,67,GreenAisle (Tier 2/3),Grocery,India - Tier 2/3,61.4,62.8356666666666667,1.4
31,Everyday Glow,Personal Care,115,PrimeGrocer (Saudi),Grocery,Gulf - Saudi,58.5,59.8583333333333333,1.4
28,Spring Skin,Personal Care,9,CityMart,Grocery,North America,61.8,63.2026315789473684,1.4
94,Crunch Cereal Co,Breakfast & Cereal,79,MarketLink GT (Tier 2/3),General Trade,India - Tier 2/3,62.3,63.6752500000000000,1.4
76,Royal Farms,Dairy,77,Community Retail Co-op (Tier 2/3),General Trade,India - Tier 2/3,61.2,62.6312000000000000,1.4
27,Golden Glow,Personal Care,195,Neighborhood Wholesale (Indonesia),General Trade,SEA - Indonesia,59.0,60.4337500000000000,1.4
66,Golden Household,Home Care,186,SunriseMart (Indonesia),Grocery,SEA - Indonesia,62.3,63.7145833333333333,1.4
78,Prime Confections,Confectionery,186,SunriseMart (Indonesia),Grocery,SEA - Indonesia,60.5,61.8512500000000000,1.4
80,Nomad Candy Co,Confectionery,86,Bazaar Wholesale #2 (Tier 2/3),General Trade,India - Tier 2/3,61.0,62.4378000000000000,1.4
2,Bold Snacks,Salty Snacks,50,HopMart (Metro),Quick Commerce,India - Metro,58.0,59.4456896551724138,1.4
45,Pure Drinks,Beverages,112,FreshMart (Saudi),Grocery,Gulf - Saudi,61.1,62.5236666666666667,1.4
67,Golden Milk Co,Dairy,193,Local Trade Collective (Indonesia),General Trade,SEA - Indonesia,61.9,63.3287500000000000,1.4
19,Fresh Fizz,Sparkling Water,28,ExpressStop,C-Store,North America,61.7,63.0876190476190476,1.4
15,Blue Springs,Sparkling Water,123,Bazaar Wholesale (Saudi),General Trade,Gulf - Saudi,61.7,63.0650000000000000,1.4
44,Spring Pantry,Packaged Foods,69,DailyBasket (Tier 2/3),Grocery,India - Tier 2/3,60.5,61.8906000000000000,1.4
73,Blue Milk Co,Dairy,7,UrbanPantry,Grocery,North America,59.3,60.7394736842105263,1.4
83,Fresh Treats,Confectionery,124,MarketLink GT (Saudi),General Trade,Gulf - Saudi,61.1,62.4883333333333333,1.4
83,Fresh Treats,Confectionery,119,ValueTrade GT (Saudi),General Trade,Gulf - Saudi,61.1,62.4883333333333333,1.4
65,Urban Clean,Home Care,1,FreshMart,Grocery,North America,60.1,61.5100694444444444,1.4
85,Heritage Treats,Confectionery,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,61.0,62.4378000000000000,1.4
62,Royal Household,Home Care,112,FreshMart (Saudi),Grocery,Gulf - Saudi,61.8,63.1858333333333333,1.4
100,Fresh Tiny Care,Baby Care,73,Local Trade Collective (Tier 2/3),General Trade,India - Tier 2/3,60.5,61.9433333333333333,1.4
46,Fresh Refresh,Beverages,114,GreenAisle (Saudi),Grocery,Gulf - Saudi,61.1,62.5236666666666667,1.4
42,Urban Kitchen,Packaged Foods,78,Bazaar Wholesale (Tier 2/3),General Trade,India - Tier 2/3,60.5,61.8906000000000000,1.4
52,Spring Sip,Beverages,134,DashKart (Qatar),Quick Commerce,Gulf - Qatar,61.0,62.3838888888888889,1.4
17,Nomad Bubbles,Sparkling Water,36,FreshMart (Metro),Grocery,India - Metro,60.6,61.9855603448275862,1.4
33,Cloud Glow,Personal Care,68,PrimeGrocer (Tier 2/3),Grocery,India - Tier 2/3,61.4,62.8356666666666667,1.4
