id,brand_id,category,retailer_id,region,signal_date,signal_type,magnitude_pct,description,org_id
1688,12,Sparkling Water,51,India - Metro,2025-12-28,promo_launch,45.1,"True Water Co launched a promo at FlashCart (Metro) the week of 2025-12-28 (BOGO, 45% depth).",1
1689,43,Packaged Foods,68,India - Tier 2/3,2025-12-28,promo_launch,46.3,"Coastal Table launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (BOGO, 46% depth).",1
1690,43,Packaged Foods,57,India - Metro,2025-12-28,promo_launch,47.1,"Coastal Table launched a promo at Local Trade Collective (Metro) the week of 2025-12-28 (BOGO, 47% depth).",1
1691,104,Baby Care,184,SEA - Indonesia,2025-12-28,promo_launch,10.8,"Meadow Baby Co launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-28 (TPR, 11% depth).",1
1692,105,Baby Care,190,SEA - Indonesia,2025-12-28,promo_launch,12.0,"Silver Baby Essentials launched a promo at SwiftBasket (Indonesia) the week of 2025-12-28 (Display, 12% depth).",1
1693,105,Baby Care,192,SEA - Indonesia,2025-12-28,promo_launch,24.3,"Silver Baby Essentials launched a promo at FlashCart (Indonesia) the week of 2025-12-28 (Ad, 24% depth).",1
1694,94,Breakfast & Cereal,68,India - Tier 2/3,2025-12-28,promo_launch,11.6,"Crunch Cereal Co launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (TPR, 12% depth).",1
1695,1,Salty Snacks,74,India - Tier 2/3,2025-12-28,promo_launch,47.6,"True Snacks launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (BOGO, 48% depth).",1
1696,94,Breakfast & Cereal,67,India - Tier 2/3,2025-12-28,promo_launch,23.3,"Crunch Cereal Co launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (Ad, 23% depth).",1
1697,94,Breakfast & Cereal,187,SEA - Indonesia,2025-12-28,promo_launch,14.3,"Crunch Cereal Co launched a promo at QuickDash (Indonesia) the week of 2025-12-28 (TPR, 14% depth).",1
1698,80,Confectionery,79,India - Tier 2/3,2025-12-28,promo_launch,17.2,"Nomad Candy Co launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (Ad, 17% depth).",1
1699,78,Confectionery,44,India - Metro,2025-12-28,promo_launch,17.4,"Prime Confections launched a promo at GoStop (Metro) the week of 2025-12-28 (Ad, 17% depth).",1
1700,80,Confectionery,33,North America,2025-12-28,promo_launch,16.2,"Nomad Candy Co launched a promo at QuickStop #3 the week of 2025-12-28 (Ad, 16% depth).",1
1701,110,Baby Care,54,India - Metro,2025-12-28,promo_launch,12.3,"Meadow Tiny Care launched a promo at GoCart Express (Metro) the week of 2025-12-28 (Display, 12% depth).",1
1702,12,Sparkling Water,63,India - Metro,2025-12-28,promo_launch,22.1,"True Water Co launched a promo at MarketLink GT (Metro) the week of 2025-12-28 (Ad, 22% depth).",1
1703,41,Packaged Foods,13,North America,2025-12-28,promo_launch,11.1,"Royal Kitchen launched a promo at GreenAisle #2 the week of 2025-12-28 (TPR, 11% depth).",1
1704,79,Confectionery,77,India - Tier 2/3,2025-12-28,promo_launch,12.6,"Coastal Candy Co launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (Display, 13% depth).",1
1705,42,Packaged Foods,178,SEA - Philippines,2025-12-28,promo_launch,11.5,"Urban Kitchen launched a promo at Bazaar Wholesale (Philippines) the week of 2025-12-28 (TPR, 12% depth).",1
1706,41,Packaged Foods,14,North America,2025-12-28,promo_launch,23.6,"Royal Kitchen launched a promo at SaverClub the week of 2025-12-28 (Ad, 24% depth).",1
1707,39,Packaged Foods,146,SEA - Malaysia,2025-12-28,promo_launch,18.1,"Blue Kitchen launched a promo at DailyBasket (Malaysia) the week of 2025-12-28 (Ad, 18% depth).",1
1708,39,Packaged Foods,149,SEA - Malaysia,2025-12-28,promo_launch,22.1,"Blue Kitchen launched a promo at ZipCart (Malaysia) the week of 2025-12-28 (Ad, 22% depth).",1
1709,43,Packaged Foods,57,India - Metro,2025-12-28,promo_launch,7.8,"Coastal Table launched a promo at Local Trade Collective (Metro) the week of 2025-12-28 (TPR, 8% depth).",1
1710,12,Sparkling Water,80,India - Tier 2/3,2025-12-28,promo_launch,14.4,"True Water Co launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-28 (Display, 14% depth).",1
1711,12,Sparkling Water,60,India - Metro,2025-12-28,promo_launch,13.2,"True Water Co launched a promo at Corner Store Network (Metro) the week of 2025-12-28 (TPR, 13% depth).",1
1712,79,Confectionery,67,India - Tier 2/3,2025-12-28,promo_launch,49.7,"Coastal Candy Co launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (BOGO, 50% depth).",1
1713,12,Sparkling Water,79,India - Tier 2/3,2025-12-28,promo_launch,13.8,"True Water Co launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (Display, 14% depth).",1
1714,40,Packaged Foods,91,Gulf - UAE,2025-12-28,promo_launch,20.0,"Meadow Pantry launched a promo at MetroBazaar (UAE) the week of 2025-12-28 (Ad, 20% depth).",1
1715,105,Baby Care,187,SEA - Indonesia,2025-12-28,promo_launch,17.3,"Silver Baby Essentials launched a promo at QuickDash (Indonesia) the week of 2025-12-28 (Display, 17% depth).",1
1716,12,Sparkling Water,72,India - Tier 2/3,2025-12-28,promo_launch,18.5,"True Water Co launched a promo at ValueGrocer (Tier 2/3) the week of 2025-12-28 (Display, 18% depth).",1
1717,12,Sparkling Water,82,India - Tier 2/3,2025-12-28,promo_launch,24.6,"True Water Co launched a promo at ValueTrade GT #2 (Tier 2/3) the week of 2025-12-28 (Ad, 25% depth).",1
1718,41,Packaged Foods,13,North America,2025-12-28,promo_launch,46.4,"Royal Kitchen launched a promo at GreenAisle #2 the week of 2025-12-28 (BOGO, 46% depth).",1
1719,12,Sparkling Water,62,India - Metro,2025-12-28,promo_launch,5.6,"True Water Co launched a promo at Bazaar Wholesale (Metro) the week of 2025-12-28 (TPR, 6% depth).",1
1720,41,Packaged Foods,11,North America,2025-12-28,promo_launch,21.9,"Royal Kitchen launched a promo at FreshMart #2 the week of 2025-12-28 (Ad, 22% depth).",1
1721,42,Packaged Foods,179,SEA - Philippines,2025-12-28,promo_launch,18.2,"Urban Kitchen launched a promo at MarketLink GT (Philippines) the week of 2025-12-28 (Display, 18% depth).",1
1722,43,Packaged Foods,40,India - Metro,2025-12-28,promo_launch,49.3,"Coastal Table launched a promo at DailyBasket (Metro) the week of 2025-12-28 (BOGO, 49% depth).",1
1723,12,Sparkling Water,60,India - Metro,2025-12-28,promo_launch,12.6,"True Water Co launched a promo at Corner Store Network (Metro) the week of 2025-12-28 (Display, 13% depth).",1
1724,38,Packaged Foods,178,SEA - Philippines,2025-12-28,promo_launch,5.8,"Urban Pantry launched a promo at Bazaar Wholesale (Philippines) the week of 2025-12-28 (TPR, 6% depth).",1
1725,94,Breakfast & Cereal,192,SEA - Indonesia,2025-12-28,promo_launch,9.9,"Crunch Cereal Co launched a promo at FlashCart (Indonesia) the week of 2025-12-28 (TPR, 10% depth).",1
1726,43,Packaged Foods,66,India - Tier 2/3,2025-12-28,promo_launch,11.1,"Coastal Table launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-28 (TPR, 11% depth).",1
1727,80,Confectionery,76,India - Tier 2/3,2025-12-28,promo_launch,16.4,"Nomad Candy Co launched a promo at Corner Store Network (Tier 2/3) the week of 2025-12-28 (Display, 16% depth).",1
1728,43,Packaged Foods,70,India - Tier 2/3,2025-12-28,promo_launch,6.0,"Coastal Table launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (TPR, 6% depth).",1
1729,109,Baby Care,129,Gulf - Qatar,2025-12-28,promo_launch,46.8,"Silver Little Ones launched a promo at GreenAisle (Qatar) the week of 2025-12-28 (BOGO, 47% depth).",1
1730,40,Packaged Foods,111,Gulf - UAE,2025-12-28,promo_launch,19.2,"Meadow Pantry launched a promo at Community Retail Co-op (UAE) the week of 2025-12-28 (Display, 19% depth).",1
1731,2,Salty Snacks,53,India - Metro,2025-12-28,promo_launch,23.0,"Bold Snacks launched a promo at RapidBasket (Metro) the week of 2025-12-28 (Ad, 23% depth).",1
1732,104,Baby Care,187,SEA - Indonesia,2025-12-28,promo_launch,5.8,"Meadow Baby Co launched a promo at QuickDash (Indonesia) the week of 2025-12-28 (TPR, 6% depth).",1
1733,43,Packaged Foods,39,India - Metro,2025-12-28,promo_launch,13.7,"Coastal Table launched a promo at PrimeGrocer (Metro) the week of 2025-12-28 (Display, 14% depth).",1
1734,104,Baby Care,181,SEA - Indonesia,2025-12-28,promo_launch,19.6,"Meadow Baby Co launched a promo at FreshMart (Indonesia) the week of 2025-12-28 (Ad, 20% depth).",1
1735,79,Confectionery,69,India - Tier 2/3,2025-12-28,promo_launch,10.4,"Coastal Candy Co launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
1736,1,Salty Snacks,66,India - Tier 2/3,2025-12-28,promo_launch,11.2,"True Snacks launched a promo at MetroBazaar (Tier 2/3) the week of 2025-12-28 (TPR, 11% depth).",1
1737,42,Packaged Foods,83,India - Tier 2/3,2025-12-28,promo_launch,16.3,"Urban Kitchen launched a promo at Neighborhood Wholesale #2 (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
1738,41,Packaged Foods,23,North America,2025-12-28,promo_launch,45.6,"Royal Kitchen launched a promo at GreenLeaf Naturals #2 the week of 2025-12-28 (BOGO, 46% depth).",1
1739,79,Confectionery,71,India - Tier 2/3,2025-12-28,promo_launch,10.0,"Coastal Candy Co launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-28 (TPR, 10% depth).",1
1740,94,Breakfast & Cereal,81,India - Tier 2/3,2025-12-28,promo_launch,16.7,"Crunch Cereal Co launched a promo at Local Trade Collective #2 (Tier 2/3) the week of 2025-12-28 (Ad, 17% depth).",1
1741,94,Breakfast & Cereal,68,India - Tier 2/3,2025-12-28,promo_launch,15.7,"Crunch Cereal Co launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
1742,109,Baby Care,13,North America,2025-12-28,promo_launch,45.1,"Silver Little Ones launched a promo at GreenAisle #2 the week of 2025-12-28 (BOGO, 45% depth).",1
1743,39,Packaged Foods,161,SEA - Malaysia,2025-12-28,promo_launch,9.8,"Blue Kitchen launched a promo at Sundry Traders Network (Malaysia) the week of 2025-12-28 (TPR, 10% depth).",1
1744,79,Confectionery,74,India - Tier 2/3,2025-12-28,promo_launch,13.1,"Coastal Candy Co launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1745,38,Packaged Foods,177,SEA - Philippines,2025-12-28,promo_launch,15.0,"Urban Pantry launched a promo at Community Retail Co-op (Philippines) the week of 2025-12-28 (Display, 15% depth).",1
1746,104,Baby Care,194,SEA - Indonesia,2025-12-28,promo_launch,19.5,"Meadow Baby Co launched a promo at ValueTrade GT (Indonesia) the week of 2025-12-28 (Ad, 20% depth).",1
1747,43,Packaged Foods,87,India - Tier 2/3,2025-12-28,promo_launch,19.1,"Coastal Table launched a promo at MarketLink GT #2 (Tier 2/3) the week of 2025-12-28 (Display, 19% depth).",1
1748,38,Packaged Foods,180,SEA - Philippines,2025-12-28,promo_launch,13.0,"Urban Pantry launched a promo at Sundry Traders Network (Philippines) the week of 2025-12-28 (Display, 13% depth).",1
1749,43,Packaged Foods,36,India - Metro,2025-12-28,promo_launch,5.3,"Coastal Table launched a promo at FreshMart (Metro) the week of 2025-12-28 (TPR, 5% depth).",1
1750,79,Confectionery,75,India - Tier 2/3,2025-12-28,promo_launch,20.3,"Coastal Candy Co launched a promo at Neighborhood Wholesale (Tier 2/3) the week of 2025-12-28 (Ad, 20% depth).",1
1751,38,Packaged Foods,173,SEA - Philippines,2025-12-28,promo_launch,16.1,"Urban Pantry launched a promo at Local Trade Collective (Philippines) the week of 2025-12-28 (Ad, 16% depth).",1
1752,42,Packaged Foods,175,SEA - Philippines,2025-12-28,promo_launch,11.2,"Urban Kitchen launched a promo at Neighborhood Wholesale (Philippines) the week of 2025-12-28 (TPR, 11% depth).",1
1753,42,Packaged Foods,177,SEA - Philippines,2025-12-28,promo_launch,10.5,"Urban Kitchen launched a promo at Community Retail Co-op (Philippines) the week of 2025-12-28 (Display, 10% depth).",1
1754,94,Breakfast & Cereal,184,SEA - Indonesia,2025-12-28,promo_launch,19.5,"Crunch Cereal Co launched a promo at PrimeGrocer (Indonesia) the week of 2025-12-28 (Display, 20% depth).",1
1755,43,Packaged Foods,39,India - Metro,2025-12-28,promo_launch,16.0,"Coastal Table launched a promo at PrimeGrocer (Metro) the week of 2025-12-28 (Display, 16% depth).",1
1756,94,Breakfast & Cereal,193,SEA - Indonesia,2025-12-28,promo_launch,13.7,"Crunch Cereal Co launched a promo at Local Trade Collective (Indonesia) the week of 2025-12-28 (Display, 14% depth).",1
1757,94,Breakfast & Cereal,88,India - Tier 2/3,2025-12-28,promo_launch,22.7,"Crunch Cereal Co launched a promo at Sundry Traders Network #2 (Tier 2/3) the week of 2025-12-28 (Ad, 23% depth).",1
1758,42,Packaged Foods,74,India - Tier 2/3,2025-12-28,promo_launch,12.9,"Urban Kitchen launched a promo at ValueTrade GT (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1759,42,Packaged Foods,75,India - Tier 2/3,2025-12-28,promo_launch,17.3,"Urban Kitchen launched a promo at Neighborhood Wholesale (Tier 2/3) the week of 2025-12-28 (Display, 17% depth).",1
1760,41,Packaged Foods,8,North America,2025-12-28,promo_launch,18.2,"Royal Kitchen launched a promo at ValueGrocer the week of 2025-12-28 (Ad, 18% depth).",1
1761,43,Packaged Foods,54,India - Metro,2025-12-28,promo_launch,18.7,"Coastal Table launched a promo at GoCart Express (Metro) the week of 2025-12-28 (Display, 19% depth).",1
1762,109,Baby Care,135,Gulf - Qatar,2025-12-28,promo_launch,5.0,"Silver Little Ones launched a promo at SwiftBasket (Qatar) the week of 2025-12-28 (TPR, 5% depth).",1
1763,43,Packaged Foods,87,India - Tier 2/3,2025-12-28,promo_launch,9.0,"Coastal Table launched a promo at MarketLink GT #2 (Tier 2/3) the week of 2025-12-28 (TPR, 9% depth).",1
1764,38,Packaged Foods,172,SEA - Philippines,2025-12-28,promo_launch,17.7,"Urban Pantry launched a promo at HopMart (Philippines) the week of 2025-12-28 (Ad, 18% depth).",1
1765,79,Confectionery,67,India - Tier 2/3,2025-12-28,promo_launch,13.3,"Coastal Candy Co launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1766,94,Breakfast & Cereal,183,SEA - Indonesia,2025-12-28,promo_launch,10.1,"Crunch Cereal Co launched a promo at GreenAisle (Indonesia) the week of 2025-12-28 (TPR, 10% depth).",1
1767,43,Packaged Foods,48,India - Metro,2025-12-28,promo_launch,11.9,"Coastal Table launched a promo at DashKart (Metro) the week of 2025-12-28 (TPR, 12% depth).",1
1768,40,Packaged Foods,99,Gulf - UAE,2025-12-28,promo_launch,45.8,"Meadow Pantry launched a promo at WareClub (UAE) the week of 2025-12-28 (BOGO, 46% depth).",1
1769,104,Baby Care,128,Gulf - Qatar,2025-12-28,promo_launch,15.2,"Meadow Baby Co launched a promo at MetroBazaar (Qatar) the week of 2025-12-28 (Display, 15% depth).",1
1770,42,Packaged Foods,77,India - Tier 2/3,2025-12-28,promo_launch,23.5,"Urban Kitchen launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-28 (Ad, 24% depth).",1
1771,79,Confectionery,68,India - Tier 2/3,2025-12-28,promo_launch,13.0,"Coastal Candy Co launched a promo at PrimeGrocer (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1772,94,Breakfast & Cereal,69,India - Tier 2/3,2025-12-28,promo_launch,7.7,"Crunch Cereal Co launched a promo at DailyBasket (Tier 2/3) the week of 2025-12-28 (TPR, 8% depth).",1
1773,40,Packaged Foods,93,Gulf - UAE,2025-12-28,promo_launch,10.6,"Meadow Pantry launched a promo at PrimeGrocer (UAE) the week of 2025-12-28 (Display, 11% depth).",1
1774,104,Baby Care,188,SEA - Indonesia,2025-12-28,promo_launch,15.2,"Meadow Baby Co launched a promo at ZipCart (Indonesia) the week of 2025-12-28 (Display, 15% depth).",1
1775,41,Packaged Foods,5,North America,2025-12-28,promo_launch,6.7,"Royal Kitchen launched a promo at DailyBasket the week of 2025-12-28 (TPR, 7% depth).",1
1776,41,Packaged Foods,17,North America,2025-12-28,promo_launch,13.9,"Royal Kitchen launched a promo at MegaValue Club the week of 2025-12-28 (TPR, 14% depth).",1
1777,42,Packaged Foods,80,India - Tier 2/3,2025-12-28,promo_launch,19.2,"Urban Kitchen launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-28 (Ad, 19% depth).",1
1778,41,Packaged Foods,2,North America,2025-12-28,promo_launch,46.4,"Royal Kitchen launched a promo at MetroBazaar the week of 2025-12-28 (BOGO, 46% depth).",1
1779,1,Salty Snacks,70,India - Tier 2/3,2025-12-28,promo_launch,14.4,"True Snacks launched a promo at SunriseMart (Tier 2/3) the week of 2025-12-28 (Display, 14% depth).",1
1780,1,Salty Snacks,83,India - Tier 2/3,2025-12-28,promo_launch,13.7,"True Snacks launched a promo at Neighborhood Wholesale #2 (Tier 2/3) the week of 2025-12-28 (Display, 14% depth).",1
1781,41,Packaged Foods,21,North America,2025-12-28,promo_launch,12.8,"Royal Kitchen launched a promo at EarthAisle the week of 2025-12-28 (Display, 13% depth).",1
1782,2,Salty Snacks,46,India - Metro,2025-12-28,promo_launch,8.0,"Bold Snacks launched a promo at QuickDash (Metro) the week of 2025-12-28 (TPR, 8% depth).",1
1783,1,Salty Snacks,81,India - Tier 2/3,2025-12-28,promo_launch,45.5,"True Snacks launched a promo at Local Trade Collective #2 (Tier 2/3) the week of 2025-12-28 (BOGO, 46% depth).",1
1784,42,Packaged Foods,82,India - Tier 2/3,2025-12-28,promo_launch,46.7,"Urban Kitchen launched a promo at ValueTrade GT #2 (Tier 2/3) the week of 2025-12-28 (BOGO, 47% depth).",1
1785,104,Baby Care,138,Gulf - Qatar,2025-12-28,promo_launch,14.0,"Meadow Baby Co launched a promo at ValueTrade GT (Qatar) the week of 2025-12-28 (Display, 14% depth).",1
1786,1,Salty Snacks,84,India - Tier 2/3,2025-12-28,promo_launch,11.0,"True Snacks launched a promo at Corner Store Network #2 (Tier 2/3) the week of 2025-12-28 (Display, 11% depth).",1
1787,79,Confectionery,79,India - Tier 2/3,2025-12-28,promo_launch,17.7,"Coastal Candy Co launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-28 (Ad, 18% depth).",1
1788,41,Packaged Foods,23,North America,2025-12-28,promo_launch,20.0,"Royal Kitchen launched a promo at GreenLeaf Naturals #2 the week of 2025-12-28 (Display, 20% depth).",1
1789,40,Packaged Foods,102,Gulf - UAE,2025-12-28,promo_launch,6.4,"Meadow Pantry launched a promo at DashKart (UAE) the week of 2025-12-28 (TPR, 6% depth).",1
1790,39,Packaged Foods,161,SEA - Malaysia,2025-12-28,promo_launch,12.1,"Blue Kitchen launched a promo at Sundry Traders Network (Malaysia) the week of 2025-12-28 (TPR, 12% depth).",1
1791,38,Packaged Foods,123,Gulf - Saudi,2025-12-28,promo_launch,17.2,"Urban Pantry launched a promo at Bazaar Wholesale (Saudi) the week of 2025-12-28 (Display, 17% depth).",1
1792,1,Salty Snacks,76,India - Tier 2/3,2025-12-28,promo_launch,7.2,"True Snacks launched a promo at Corner Store Network (Tier 2/3) the week of 2025-12-28 (TPR, 7% depth).",1
1793,41,Packaged Foods,18,North America,2025-12-28,promo_launch,18.1,"Royal Kitchen launched a promo at SaverClub #2 the week of 2025-12-28 (Display, 18% depth).",1
1794,42,Packaged Foods,85,India - Tier 2/3,2025-12-28,promo_launch,16.5,"Urban Kitchen launched a promo at Community Retail Co-op #2 (Tier 2/3) the week of 2025-12-28 (Ad, 16% depth).",1
1795,104,Baby Care,130,Gulf - Qatar,2025-12-28,promo_launch,13.5,"Meadow Baby Co launched a promo at PrimeGrocer (Qatar) the week of 2025-12-28 (TPR, 14% depth).",1
1796,109,Baby Care,5,North America,2025-12-28,promo_launch,13.0,"Silver Little Ones launched a promo at DailyBasket the week of 2025-12-28 (TPR, 13% depth).",1
1797,41,Packaged Foods,1,North America,2025-12-28,promo_launch,45.1,"Royal Kitchen launched a promo at FreshMart the week of 2025-12-28 (BOGO, 45% depth).",1
1798,42,Packaged Foods,80,India - Tier 2/3,2025-12-28,promo_launch,47.4,"Urban Kitchen launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-28 (BOGO, 47% depth).",1
1799,79,Confectionery,71,India - Tier 2/3,2025-12-28,promo_launch,12.6,"Coastal Candy Co launched a promo at UrbanPantry (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1800,79,Confectionery,83,India - Tier 2/3,2025-12-28,promo_launch,12.6,"Coastal Candy Co launched a promo at Neighborhood Wholesale #2 (Tier 2/3) the week of 2025-12-28 (TPR, 13% depth).",1
1801,65,Home Care,1,North America,2025-12-21,promo_launch,19.2,"Urban Clean launched a promo at FreshMart the week of 2025-12-21 (Display, 19% depth).",1
1802,29,Personal Care,40,India - Metro,2025-12-21,promo_launch,15.3,"Golden Essentials launched a promo at DailyBasket (Metro) the week of 2025-12-21 (Display, 15% depth).",1
1803,69,Dairy,161,SEA - Malaysia,2025-12-21,promo_launch,10.6,"Everyday Milk Co launched a promo at Sundry Traders Network (Malaysia) the week of 2025-12-21 (TPR, 11% depth).",1
1804,69,Dairy,153,SEA - Malaysia,2025-12-21,promo_launch,8.4,"Everyday Milk Co launched a promo at FlashCart (Malaysia) the week of 2025-12-21 (TPR, 8% depth).",1
1805,15,Sparkling Water,121,Gulf - Saudi,2025-12-21,promo_launch,12.2,"Blue Springs launched a promo at Corner Store Network (Saudi) the week of 2025-12-21 (TPR, 12% depth).",1
1806,56,Home Care,72,India - Tier 2/3,2025-12-21,promo_launch,8.3,"Golden Shine launched a promo at ValueGrocer (Tier 2/3) the week of 2025-12-21 (TPR, 8% depth).",1
1807,79,Confectionery,82,India - Tier 2/3,2025-12-21,promo_launch,45.9,"Coastal Candy Co launched a promo at ValueTrade GT #2 (Tier 2/3) the week of 2025-12-21 (BOGO, 46% depth).",1
1808,20,Sparkling Water,62,India - Metro,2025-12-21,promo_launch,18.0,"Heritage Springs launched a promo at Bazaar Wholesale (Metro) the week of 2025-12-21 (Ad, 18% depth).",1
1809,39,Packaged Foods,154,SEA - Malaysia,2025-12-21,promo_launch,15.6,"Blue Kitchen launched a promo at Local Trade Collective (Malaysia) the week of 2025-12-21 (Display, 16% depth).",1
1810,52,Beverages,133,Gulf - Qatar,2025-12-21,promo_launch,5.6,"Spring Sip launched a promo at ZipCart (Qatar) the week of 2025-12-21 (TPR, 6% depth).",1
1811,41,Packaged Foods,18,North America,2025-12-21,promo_launch,15.9,"Royal Kitchen launched a promo at SaverClub #2 the week of 2025-12-21 (Ad, 16% depth).",1
1812,79,Confectionery,73,India - Tier 2/3,2025-12-21,promo_launch,10.5,"Coastal Candy Co launched a promo at Local Trade Collective (Tier 2/3) the week of 2025-12-21 (TPR, 10% depth).",1
1813,20,Sparkling Water,59,India - Metro,2025-12-21,promo_launch,20.0,"Heritage Springs launched a promo at Neighborhood Wholesale (Metro) the week of 2025-12-21 (Display, 20% depth).",1
1814,102,Baby Care,89,India - Tier 2/3,2025-12-21,promo_launch,7.8,"Coastal Little Ones launched a promo at Local Trade Collective #3 (Tier 2/3) the week of 2025-12-21 (TPR, 8% depth).",1
1815,108,Baby Care,87,India - Tier 2/3,2025-12-21,promo_launch,19.2,"Crunch Baby Co launched a promo at MarketLink GT #2 (Tier 2/3) the week of 2025-12-21 (Display, 19% depth).",1
1816,85,Confectionery,80,India - Tier 2/3,2025-12-21,promo_launch,19.5,"Heritage Treats launched a promo at Sundry Traders Network (Tier 2/3) the week of 2025-12-21 (Display, 20% depth).",1
1817,5,Salty Snacks,138,Gulf - Qatar,2025-12-21,promo_launch,14.0,"Urban Crisps launched a promo at ValueTrade GT (Qatar) the week of 2025-12-21 (TPR, 14% depth).",1
1818,107,Baby Care,183,SEA - Indonesia,2025-12-21,promo_launch,18.3,"Spring Tiny Care launched a promo at GreenAisle (Indonesia) the week of 2025-12-21 (Ad, 18% depth).",1
1819,68,Dairy,199,SEA - Indonesia,2025-12-21,promo_launch,17.0,"Cloud Dairy launched a promo at MarketLink GT (Indonesia) the week of 2025-12-21 (Display, 17% depth).",1
1820,60,Home Care,93,Gulf - UAE,2025-12-21,promo_launch,6.0,"True Shine launched a promo at PrimeGrocer (UAE) the week of 2025-12-21 (TPR, 6% depth).",1
1821,5,Salty Snacks,137,Gulf - Qatar,2025-12-21,promo_launch,7.7,"Urban Crisps launched a promo at Local Trade Collective (Qatar) the week of 2025-12-21 (TPR, 8% depth).",1
1822,8,Salty Snacks,67,India - Tier 2/3,2025-12-21,promo_launch,49.7,"Meadow Crisps launched a promo at GreenAisle (Tier 2/3) the week of 2025-12-21 (BOGO, 50% depth).",1
1823,65,Home Care,18,North America,2025-12-21,promo_launch,9.0,"Urban Clean launched a promo at SaverClub #2 the week of 2025-12-21 (TPR, 9% depth).",1
1824,52,Beverages,129,Gulf - Qatar,2025-12-21,promo_launch,17.3,"Spring Sip launched a promo at GreenAisle (Qatar) the week of 2025-12-21 (Display, 17% depth).",1
1825,95,Breakfast & Cereal,121,Gulf - Saudi,2025-12-21,promo_launch,10.4,"Cloud Mornings launched a promo at Corner Store Network (Saudi) the week of 2025-12-21 (TPR, 10% depth).",1
1826,41,Packaged Foods,6,North America,2025-12-21,promo_launch,12.6,"Royal Kitchen launched a promo at SunriseMart the week of 2025-12-21 (Display, 13% depth).",1
1827,15,Sparkling Water,124,Gulf - Saudi,2025-12-21,promo_launch,5.6,"Blue Springs launched a promo at MarketLink GT (Saudi) the week of 2025-12-21 (TPR, 6% depth).",1
1828,1,Salty Snacks,75,India - Tier 2/3,2025-12-21,promo_launch,15.8,"True Snacks launched a promo at Neighborhood Wholesale (Tier 2/3) the week of 2025-12-21 (Ad, 16% depth).",1
1829,60,Home Care,97,Gulf - UAE,2025-12-21,promo_launch,46.8,"True Shine launched a promo at SaverClub (UAE) the week of 2025-12-21 (BOGO, 47% depth).",1
1830,56,Home Care,78,India - Tier 2/3,2025-12-21,promo_launch,49.1,"Golden Shine launched a promo at Bazaar Wholesale (Tier 2/3) the week of 2025-12-21 (BOGO, 49% depth).",1
1831,100,Baby Care,79,India - Tier 2/3,2025-12-21,promo_launch,10.4,"Fresh Tiny Care launched a promo at MarketLink GT (Tier 2/3) the week of 2025-12-21 (TPR, 10% depth).",1
1832,84,Confectionery,183,SEA - Indonesia,2025-12-21,promo_launch,19.8,"Everyday Treats launched a promo at GreenAisle (Indonesia) the week of 2025-12-21 (Display, 20% depth).",1
1833,106,Baby Care,77,India - Tier 2/3,2025-12-21,promo_launch,21.2,"Vivid Little Ones launched a promo at Community Retail Co-op (Tier 2/3) the week of 2025-12-21 (Ad, 21% depth).",1
1834,106,Baby Care,121,Gulf - Saudi,2025-12-21,promo_launch,18.6,"Vivid Little Ones launched a promo at Corner Store Network (Saudi) the week of 2025-12-21 (Ad, 19% depth).",1
1835,92,Breakfast & Cereal,165,SEA - Philippines,2025-12-21,promo_launch,15.7,"Cloud Grains launched a promo at PrimeGrocer (Philippines) the week of 2025-12-21 (Display, 16% depth).",1
1836,69,Dairy,146,SEA - Malaysia,2025-12-21,promo_launch,22.5,"Everyday Milk Co launched a promo at DailyBasket (Malaysia) the week of 2025-12-21 (Ad, 22% depth).",1
